ASOCCode,ObserverNumber,Year,DeploymentNumber,SubTripNumber,SetNumber,Country,Quota,SetType,VesselSideNumber,VesselClass,VesselLength,VesselHorsepower,Day,Month,HaulDay,HaulMonth,StartTime,Duration,PositionPrecision,StartLatitude,StartLongitude,EndLatitude,EndLongitude,NAFODivision,UnitArea,StatisticalArea,InOut200MileLimit,GearType,CodendMeshSize,MeshSizeMG,MeshSizeFG,RollerBobbbinDiameter,NumberGillnets,AverageGillnetLength,GrateBarSpacing,FootropeLength,NumberWindows,NumberHooks,NumberPots,NumberPotReleasedCrab,GearDamage,AverageTowSpeed,AverageDepth,DataSource,DirectedSpecies,NumberSpecies,RecordType,DetailedCatchSpeciesCompCode,LogbookIDNumber1,LogbookIDNumber2,SpeciesCode,KeptWeight,DiscardWeight,EstimatedWeightReleasedCrab,NumberIndividuals
79052,974,2023,1,A1,138,3,3,1,134752,7,,,9,3,9,3,1825,2.3,2,5822.25,5953.49,5827.28,5957.37,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,342,3,8111,19,2,Y,2537,,4591,,1,,
79052,974,2023,1,A1,138,3,3,1,134752,7,,,9,3,9,3,1825,2.3,2,5822.25,5953.49,5827.28,5957.37,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,342,3,8111,19,2,Y,2537,,8020,,1,,
79052,974,2023,1,A1,138,3,3,1,134752,7,,,9,3,9,3,1825,2.3,2,5822.25,5953.49,5827.28,5957.37,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,342,3,8111,19,2,Y,2537,,8111,10380,55,,
79052,974,2023,1,A1,138,3,3,1,134752,7,,,9,3,9,3,1825,2.3,2,5822.25,5953.49,5827.28,5957.37,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,342,3,8111,19,2,Y,2537,,8112,1,1,,
79052,974,2023,1,A1,138,3,3,1,134752,7,,,9,3,9,3,1825,2.3,2,5822.25,5953.49,5827.28,5957.37,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,342,3,8111,19,2,Y,2537,,8390,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,1,Y,2537,,,,,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,90,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,164,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,272,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,316,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,453,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,474,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,700,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,725,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,792,,120,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,810,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,892,,10,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,1101,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,4591,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,8020,,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,8111,16570,85,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,8112,1,1,,
79052,974,2023,1,A1,139,3,3,1,134752,7,,,9,3,9,3,2250,1.1,2,5824.03,5954.06,5827.19,5956.04,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,366,3,8111,17,2,Y,2537,,8390,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,1,Y,2538,,,,,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,90,,5,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,164,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,272,,2,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,316,,2,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,431,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,438,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,441,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,453,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,474,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,700,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,701,,1,,1
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,725,,3,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,792,,720,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,810,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,889,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,892,,25,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,1101,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,2040,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,4591,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,4846,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,8020,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,8111,18085,90,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,8390,,1,,
79052,974,2023,1,A1,140,3,3,1,134752,7,,,10,3,10,3,1015,2.5,2,5822.47,5952.23,5827.74,5957.78,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,360,3,8111,24,2,Y,2538,,8549,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,1,Y,2538,,,,,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,90,,10,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,164,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,272,,2,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,316,,2,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,453,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,700,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,701,,1,,1
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,709,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,725,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,792,,540,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,810,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,829,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,838,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,892,,40,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,1101,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,2040,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,4591,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,8020,,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,8111,23515,120,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,8112,5,1,,
79052,974,2023,1,A1,141,3,3,1,134752,7,,,10,3,10,3,1930,3,2,5824.78,5956.29,5831.4,6002.69,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2538,,8390,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,1,Y,2539,,,,,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,90,,10,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,164,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,272,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,316,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,438,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,451,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,453,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,474,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,700,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,701,,1,,1
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,709,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,725,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,792,,720,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,810,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,829,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,838,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,889,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,892,,75,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,1101,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,8020,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,8111,9715,50,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,8112,,1,,
79052,974,2023,1,A1,142,3,3,1,134752,7,,,11,3,11,3,935,3.4,2,5824.06,5953.18,5832.92,6003.95,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,347,3,8111,23,2,Y,2539,,8549,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,1,Y,2539,,,,,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,90,,5,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,164,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,272,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,316,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,431,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,438,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,451,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,453,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,474,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,700,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,725,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,792,,660,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,810,,1,,
79052,974,2023,1,A1,143,3,3,1,134752,7,,,11,3,11,3,1420,3.4,2,5825.13,5957.79,5833.48,6004.76,2G,GF,,1,17,45,50,,,,,22,74,0,,,,1,2.6,324,3,8111,21,2,Y,2539,,838,,1,,
